4_6_6,65.3309,-1.09804,-1.09216
5_6_6,-1.42803,85.40872,-1.34055
6_6_6,-1.68311,96.1482,-1.56365
7_6_6,-2.20577,54.2783,-2.21569
8_6_6,-2.12831,-2.20996,22.18815
9_6_6,0.31531,-2.5256,-2.50433
10_6_6,-3.12894,4.20509,-3.06875
11_6_6,21.71558,-4.37306,-4.3673
12_6_6,-4.3003,-4.23805,9.55264
13_6_6,-4.37136,-0.76841,-4.39419
14_6_6,-2.67521,-4.01987,-4.07923
15_6_6,-3.80505,-3.18444,-3.2363
16_6_6,-3.8744,-3.91184,-3.82804
17_6_6,-3.67644,-3.81181,-2.4849
18_6_6,-4.10642,-4.14687,-4.15608
19_6_6,-3.4532,-3.50656,-3.50779
4_5_5,39.71377,0,0
20_6_6,-3.03105,-3.06777,-3.0533
0_2_2,174.90911,0,0
0_1_1,225.36976,-9.96432,-9.28849
3_5_5,56.83646,0,0
1_4_4,282.16234,0,0
21_6_6,-3.07751,-3.13319,-3.10548
22_6_6,-3.03982,-3.10661,-3.08257
23_6_6,-2.52691,-2.78513,-2.78192
24_6_6,-2.63201,-2.57218,-2.56553
9_5_5,-0.1,13.33574,0
8_5_5,-0.19,15.5426,0
3_4_4,73.78399,0,0
3_2_2,300.50232,-0.29701,-0.29701
0_3_3,-0.1,186.99104,0
25_6_6,-2.41343,-2.4169,-2.40661
26_6_6,-2.45639,-2.44672,-2.49908
27_6_6,-2.44599,-2.48125,-2.3819
28_6_6,-2.38108,-2.3744,-2.32574
29_6_6,-2.36823,-2.36899,-2.53628
30_6_6,-2.04191,-2.09205,-2.01518
31_6_6,-1.88225,-1.97674,-1.85857
32_6_6,-2.16867,-2.14435,-2.19878
33_6_6,-1.9936,-1.99889,-2.06588
34_6_6,-1.82304,-1.76399,-1.67431
35_6_6,-1.29444,-1.31417,-1.30463
36_6_6,-1.01402,-1.03977,-1.04487
37_6_6,-0.97347,-0.90365,-0.8983
38_6_6,-1.20867,-1.16807,-1.17531
39_6_6,-1.168,-1.18095,-1.18147
40_6_6,-0.8978,-1.03691,-0.94382
41_6_6,-1.08108,-1.13259,-1.05119
42_6_6,-1.11023,-1.06146,-1.08787
43_6_6,-0.93577,-0.97925,-1.01955
44_6_6,-1.29955,-1.3309,-1.3549
45_6_6,-1.13232,-1.09124,-1.11337
46_6_6,-0.72316,-0.64501,-0.77305
6_4_4,70.18045,0,0
6_3_3,190.05833,0,0
5_4_4,-0.19,45.89078,0
5_3_3,16.18565,-0.29701,-0.29701
4_2_2,171.81719,0,0
7_5_5,-0.19,12.04115,11.95726
6_5_5,6.87586,-0.19,-0.2881
10_5_5,-0.37639,-0.36829,7.19845
11_5_5,-0.37639,-0.36829,0.76001
12_5_5,-1.29849,-1.39456,-1.33844
13_5_5,-2.43827,-2.45399,-2.45273
14_5_5,-0.46491,-2.67539,-2.59373
15_5_5,-2.5692,-1.6114,-2.61367
16_5_5,-3.06241,-3.12197,-3.05719
17_5_5,-3.08356,-3.08992,-3.08266
18_5_5,-2.80218,-2.77077,-2.77742
19_5_5,-2.41914,-2.39609,-2.41623
20_5_5,-2.21124,-2.23383,-2.17084
47_6_6,-0.83156,-0.81112,-0.80073
48_6_6,-0.88507,-0.83579,-0.79798
49_6_6,-0.63464,-0.63505,-0.59534
50_6_6,-0.78187,-0.83849,-0.79464
51_6_6,-0.96655,-0.95425,-0.99754
52_6_6,-0.84344,-0.86543,-0.89589
53_6_6,-0.68744,-0.67199,-0.6901
54_6_6,-0.69452,-0.63625,-0.60086
55_6_6,-0.61477,-0.59689,-0.539
56_6_6,-0.7054,-0.82812,-0.69576
57_6_6,-0.5398,-0.5513,-0.64102
0_4_4,78.74118,0,0
8_4_4,-0.199,-0.19,5.30678
8_3_3,-0.1,-0.1,0
7_3_3,18.29027,0,0
4_3_3,154.41312,0,0
21_5_5,-1.72496,-1.70235,-1.86234
