0_0_0,0.53356,44.79917,0.0
0_1_0,14.64244,14.42401,-4.99577
1_0_1,-3.56392,-3.54044,36.58445
0_0_1,-1.97949,-2.31557,35.57193
1_1_1,-4.69016,13.3236,-4.68125
0_1_1,-4.68917,-4.66841,13.58484
1_1_2,-3.94462,-4.03098,13.9972
1_1_3,14.19007,-2.79325,-2.81172
1_2_3,-2.97311,-3.68453,-3.6859
2_2_4,-3.49559,-4.16241,-4.19166
1_2_4,-2.95229,-2.56021,-2.96567
2_2_5,-3.1955,-2.9483,-3.18447
2_2_6,-3.23426,-3.31452,-1.91347
2_3_6,-3.01407,-3.04313,-0.04633
3_3_7,-3.32396,-2.65974,-3.20831
2_3_7,-2.91916,1.55047,-2.87214
3_3_8,-3.79249,-3.77086,-2.14301
3_3_9,-1.07393,-3.67054,-3.72566
3_4_9,-3.47424,-1.92525,-3.46106
4_4_10,-3.35856,-2.15075,-3.28869
3_4_10,-3.29629,-2.39065,-3.29306
4_4_11,-2.84597,-3.28396,-3.38505
4_4_12,-3.36543,-3.39673,-2.61885
4_5_12,-1.90275,-3.39941,-3.34276
5_4_13,-1.99149,-0.61267,-2.02723
4_4_13,-2.23435,-1.42706,-1.8043
5_5_13,3.59329,-3.33591,-3.30753
4_5_13,-3.16498,2.58923,-3.21119
5_5_14,-3.63153,6.17749,-3.67449
5_5_15,-4.01623,-3.98388,-4.04597
5_6_15,-4.00352,-4.04304,-3.85751
6_6_16,-4.23466,-3.37503,-4.20929
5_6_16,-4.00143,-3.94089,-3.26687
6_6_17,-4.26736,-4.26162,-3.10061
6_6_18,-4.20708,-4.18397,-3.96956
6_7_16,-1.94711,-2.15671,-2.16918
5_7_16,-3.07925,-2.62009,-2.47309
6_7_17,-3.78498,-3.81274,-3.60886
6_7_18,-4.09634,-4.12127,-3.93063
7_7_19,-4.01683,-3.67429,-4.05511
6_7_19,-4.03956,-4.02505,-3.63067
7_7_20,-4.09021,-4.07296,-3.76785
6_7_20,-2.58075,-2.38511,-2.39076
7_7_21,-4.08991,-4.08189,-3.83058
7_8_21,-3.86561,-4.01645,-4.0129
8_8_22,-4.07606,-4.08146,-4.04557
7_8_22,-3.97612,-3.92339,-3.7237
8_8_23,-4.15117,-4.13248,-4.17388
8_8_24,-4.16926,-4.15276,-4.14398
8_9_24,-4.22886,-4.21514,-4.2301
9_9_25,-4.26106,-4.31167,-4.29753
8_9_25,-4.20599,-4.22024,-2.57873
9_8_26,-3.30833,-3.46756,-3.50833
9_9_26,-4.30823,-4.31233,-4.33161
9_9_27,-4.15694,-4.31362,-4.27592
9_10_27,-4.22902,-4.21227,-4.11832
10_10_28,-4.17704,-4.1811,-4.17501
9_10_28,-4.08933,-4.11444,-3.91136
10_10_29,-4.02895,-4.09471,-4.1246
10_10_30,-4.07542,-4.10141,-3.81805
10_11_30,-4.03662,-4.03903,-3.27447
11_11_30,-3.34707,-3.4645,-3.3835
11_11_31,-3.84778,-3.95504,-3.97525
10_11_31,-3.84735,-3.78133,-3.87882
11_11_32,-3.93658,-3.69991,-3.90006
11_11_33,-3.89675,-2.68009,-3.90885
10_11_32,-3.5947,-3.49012,-3.40593
11_12_33,-1.0655,-3.86732,-3.89095
12_12_34,-3.3216,-3.90816,-3.88763
11_12_34,-3.91958,-2.58603,-3.93991
12_12_35,-4.05326,-4.08656,-1.52417
12_12_36,-4.11129,-4.10612,-0.90251
12_13_36,-4.0905,-4.06983,-2.3816
13_13_37,-3.59694,-4.02194,-4.06362
12_13_37,-4.2718,-4.32064,-4.33182
13_13_36,-3.14992,-3.0652,-3.09141
13_13_38,-4.15472,-4.41895,-4.41592
13_13_39,-4.4355,-4.44124,-4.42412
13_14_39,-4.41308,-4.43274,-4.41721
14_14_40,-3.46147,-4.413,-4.3927
13_14_40,-4.31664,-4.37125,-4.36317
14_14_41,-4.13472,-4.39031,-4.3972
14_13_41,-3.14204,-2.7665,-2.75152
13_13_41,-0.55622,-0.80442,-0.64254
13_14_41,-2.33777,-2.3346,-2.09067
14_14_42,-4.29933,-4.32433,-4.33832
